,TEAM_ID,combined_zone,SHOT_TYPE,TEAM_NAME,FGM,FGA,OREB,2nd_Chance_Pts,FG%,MISSES,OREB%,shot_value,pts_per_OREB,xpps,z_pts_per_OREB,scaled_pts_per_OREB
56,1610612740,Above the Break 3_Right Side Center(RC)_24+ ft._3PT Field Goal,3PT Field Goal,New Orleans Pelicans,83,278,38,40,0.29856115107913667,195,0.19487179487179487,3,1.0526315789473684,1.0762668493630065,0.6754321029762688,1.3211101084977845
57,1610612740,In The Paint (Non-RA)_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,New Orleans Pelicans,78,187,23,23,0.41711229946524064,109,0.21100917431192662,2,1.0,0.9961349518276164,0.6092712395009047,1.316401564859316
58,1610612740,In The Paint (Non-RA)_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,New Orleans Pelicans,134,308,45,57,0.43506493506493504,174,0.25862068965517243,2,1.2666666666666666,1.065946812883896,0.9444862811094161,1.3402581859608893
59,1610612740,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,New Orleans Pelicans,20,42,5,8,0.47619047619047616,22,0.22727272727272727,2,1.6,1.1154855907545067,1.3635050831200557,1.3700789623378562
60,1610612740,In The Paint (Non-RA)_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,New Orleans Pelicans,15,30,6,6,0.5,15,0.4,2,1.0,1.2632803129718633,0.6092712395009047,1.316401564859316
61,1610612740,Left Corner 3_Left Side(L)_24+ ft._3PT Field Goal,3PT Field Goal,New Orleans Pelicans,40,100,10,8,0.4,60,0.16666666666666666,3,0.8,1.3298509099033138,0.35785995829452105,1.298509099033136
62,1610612740,Mid-Range_Center(C)_16-24 ft._2PT Field Goal,2PT Field Goal,New Orleans Pelicans,22,50,7,9,0.44,28,0.25,2,1.2857142857142858,1.0678747122455403,0.9684302126528814,1.3419622303252876
63,1610612740,Mid-Range_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,New Orleans Pelicans,18,32,3,2,0.5625,14,0.21428571428571427,2,0.6666666666666666,1.2456169489202202,0.19025243749026516,1.2865807884823492
64,1610612740,Mid-Range_Left Side Center(LC)_16-24 ft._2PT Field Goal,2PT Field Goal,New Orleans Pelicans,30,77,4,6,0.38961038961038963,47,0.0851063829787234,2,1.5,0.8499289729571308,1.237799442516864,1.3611327294247662
65,1610612740,Mid-Range_Left Side(L)_16-24 ft._2PT Field Goal,2PT Field Goal,New Orleans Pelicans,11,32,4,0,0.34375,21,0.19047619047619047,2,0.0,0.840867404466052,-0.6477851665310137,1.2269392357284157
