Rk,Season,Age,Tm,Lg,Player,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
249,2016-17,25,TOT,NBA,Terrence Jones,54,12,1270,6.5,13.9,6,11.8,0.5,2.1,2.9,4.8,1.8,6.8,8.7,1.7,1.1,1.5,1.4,1.9,16.6,0.47,0.508,0.253,0.489,0.606,0.515
250,2016-17,36,CLE,NBA,James Jones,48,2,381,4.2,8.7,1.2,2.5,2.9,6.2,1.2,1.9,0.3,3.2,3.5,1.3,0.6,0.9,0.9,3.5,12.5,0.478,0.5,0.47,0.647,0.65,0.655
251,2016-17,19,PHO,NBA,Derrick Jones,32,8,545,4.5,8,4.3,7.3,0.2,0.7,1.9,2.7,2.6,2.6,5.2,0.8,0.9,0.9,0.9,4.2,11.1,0.562,0.591,0.273,0.574,0.707,0.604
252,2016-17,21,GSW,NBA,Damian Jones,10,0,85,3.4,6.8,3.4,6.8,0,0,1.3,4.2,3.8,5.9,9.7,0,0.4,1.7,2.5,6.4,8,0.5,0.5,,0.5,0.3,0.466
253,2016-17,36,CLE,NBA,Dahntay Jones,1,0,12,9,24,9,18,0,6,9,12,3,3,6,3,0,0,3,3,27,0.375,0.5,0,0.375,0.75,0.461
254,2016-17,21,DEN,NBA,Nikola Jokic,73,59,2038,8.7,15.1,7.9,12.6,0.8,2.5,3.3,4,3.7,8.9,12.7,6.3,1.1,1,3,3.8,21.6,0.578,0.628,0.324,0.605,0.825,0.64
255,2016-17,29,LAC,NBA,Wesley Johnson,68,3,810,3.2,8.9,2,3.6,1.3,5.2,0.5,0.8,1.2,6.9,8,1,1.3,1.3,0.8,3.7,8.3,0.365,0.537,0.246,0.438,0.647,0.448
256,2016-17,24,MIA,NBA,Tyler Johnson,73,0,2178,5.9,13.6,4.4,9.5,1.5,4.1,3.2,4.2,0.8,4,4.8,3.9,1.4,0.7,1.5,2.9,16.6,0.433,0.46,0.372,0.49,0.768,0.535
257,2016-17,20,DET,NBA,Stanley Johnson,77,1,1371,3.4,9.6,2.2,5.5,1.2,4,0.9,1.4,0.9,4,5,2.8,1.5,0.6,1.9,3.2,8.9,0.353,0.398,0.292,0.415,0.679,0.436
258,2016-17,35,UTA,NBA,Joe Johnson,78,14,1843,5.3,12.2,3.3,7.2,2.1,5,1.2,1.5,0.6,4.1,4.7,2.8,0.7,0.4,1.3,1.8,14,0.436,0.454,0.411,0.521,0.818,0.542
259,2016-17,29,MIA,NBA,James Johnson,76,5,2085,6.4,13.3,4.9,8.9,1.5,4.4,2.6,3.7,1.1,5.4,6.5,4.8,1.3,1.5,3,3.4,16.8,0.479,0.548,0.34,0.535,0.707,0.564
260,2016-17,22,LAC,NBA,Brice Johnson,3,0,9,8,28,8,28,0,0,0,0,4,8,12,4,8,4,4,0,16,0.286,0.286,,0.286,,0.286
Rk,Season,Age,Tm,Lg,Player,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
261,2016-17,29,BOS,NBA,Amir Johnson,80,77,1608,4.8,8.3,4.2,6.8,0.6,1.5,1.5,2.2,2.6,5.6,8.2,3.1,1.1,1.4,1.7,4.7,11.6,0.576,0.612,0.409,0.612,0.67,0.628
262,2016-17,29,BOS,NBA,Jonas Jerebko,78,6,1232,3.3,7.7,2,3.9,1.3,3.8,0.8,1.1,1.7,6.2,7.9,2.1,0.7,0.5,1.1,3.6,8.7,0.435,0.523,0.346,0.521,0.703,0.537
263,2016-17,27,TOT,NBA,Brandon Jennings,81,13,1802,3.8,10.7,2.3,5.7,1.6,5,2.3,3,0.6,3.3,3.9,7.9,1.4,0.1,2.6,2.3,11.5,0.359,0.399,0.313,0.433,0.75,0.479
264,2016-17,25,PHO,NBA,John Jenkins,4,0,13,5.5,13.8,2.8,8.3,2.8,5.5,5.5,5.5,0,2.8,2.8,2.8,0,0,0,0,19.4,0.4,0.333,0.5,0.5,1,0.595
265,2016-17,36,CLE,NBA,Richard Jefferson,79,13,1614,3.4,7.7,2,3.5,1.4,4.1,1.8,2.4,0.6,3.9,4.5,1.7,0.6,0.2,1.2,3.4,10,0.446,0.58,0.333,0.536,0.741,0.574
266,2016-17,32,IND,NBA,Al Jefferson,66,1,931,9.1,18.2,9.1,18.2,0,0,2.5,3.3,2.9,7.8,10.7,2.2,0.7,0.6,1.3,4.8,20.7,0.499,0.5,0,0.499,0.765,0.526
267,2016-17,32,CLE,NBA,LeBron James,74,74,2794,9.5,17.3,7.9,12.9,1.6,4.4,4.6,6.8,1.2,7,8.2,8.3,1.2,0.6,3.9,1.7,25.2,0.548,0.611,0.363,0.594,0.674,0.619
268,2016-17,26,DET,NBA,Reggie Jackson,52,50,1424,7.2,17.1,5.5,12.5,1.7,4.7,3,3.4,0.5,2.4,2.9,6.8,0.9,0.1,2.9,3.3,19,0.419,0.442,0.359,0.468,0.868,0.51
269,2016-17,25,DAL,NBA,Pierre Jackson,8,1,84,5.6,16.7,4.3,12,1.3,4.7,2.6,3,0.4,3.4,3.9,8.1,0.9,0,1.3,2.1,15,0.333,0.357,0.273,0.372,0.857,0.416
270,2016-17,22,BOS,NBA,Demetrius Jackson,5,0,17,6.4,8.5,4.2,6.4,2.1,2.1,6.4,12.7,4.2,4.2,8.5,6.4,0,0,0,0,21.2,0.75,0.667,1,0.875,0.5,0.753
271,2016-17,33,NOP,NBA,Jarrett Jack,2,0,33,2.2,3.3,2.2,2.2,0,1.1,2.2,2.2,0,0,0,5.5,2.2,0,3.3,4.4,6.5,0.667,1,0,0.667,1,0.773
272,2016-17,24,CLE,NBA,Kyrie Irving,72,72,2525,9.6,20.2,7,14,2.5,6.3,4.2,4.7,0.7,2.5,3.3,6,1.2,0.3,2.6,2.2,25.9,0.473,0.505,0.401,0.535,0.905,0.58
273,2016-17,19,LAL,NBA,Brandon Ingram,79,40,2279,4.4,10.8,3.5,7.9,0.9,3,2.1,3.4,0.9,4,5,2.6,0.8,0.6,1.8,2.5,11.7,0.402,0.443,0.294,0.442,0.621,0.474
274,2016-17,29,UTA,NBA,Joe Ingles,82,26,1972,3.7,8.2,1.5,3.1,2.2,5.1,0.9,1.2,0.4,4.3,4.8,4.1,1.8,0.1,2,3,10.6,0.452,0.471,0.441,0.589,0.735,0.604
275,2016-17,29,TOT,NBA,Ersan Ilyasova,82,52,2142,6.5,15,4.1,8.2,2.4,6.8,2.7,3.5,1.9,6.2,8.1,2.4,1,0.4,1.9,3.5,18,0.431,0.496,0.353,0.511,0.778,0.546
276,2016-17,33,GSW,NBA,Andre Iguodala,76,0,1998,3.9,7.5,2.8,4.3,1.2,3.2,1.3,1.8,0.9,4.6,5.5,4.7,1.4,0.7,1,1.7,10.3,0.528,0.651,0.362,0.605,0.706,0.624
277,2016-17,27,TOT,NBA,Serge Ibaka,79,79,2422,7,14.6,5.2,9.9,1.8,4.7,1.6,1.9,1.9,6.1,8,1.1,0.6,1.8,1.6,3.2,17.4,0.48,0.522,0.391,0.543,0.856,0.566
278,2016-17,23,CHI,NBA,R.J. Hunter,3,0,9,0,4,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,,0,0,,0
279,2016-17,31,ATL,NBA,Kris Humphries,56,4,689,4.5,11.2,3.6,8.4,1,2.8,3.3,4.3,3.1,7.6,10.8,1.5,0.8,1.1,1.5,3.6,13.4,0.407,0.425,0.352,0.451,0.78,0.514
280,2016-17,25,OKC,NBA,Josh Huestis,2,0,31,7,12.8,4.6,8.1,2.3,4.6,0,1.2,4.6,5.8,10.5,3.5,0,3.5,0,0,16.3,0.545,0.571,0.5,0.636,0,0.612
Rk,Season,Age,Tm,Lg,Player,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
281,2016-17,33,LAL,NBA,Marcelo Huertas,23,1,237,3.8,10.3,3.2,7.4,0.6,2.9,1.4,2.6,0.3,3.3,3.6,7.9,1.5,0.3,2.9,2.4,9.6,0.368,0.429,0.211,0.397,0.529,0.417
282,2016-17,31,ATL,NBA,Dwight Howard,74,74,2199,6.4,10,6.4,10,0,0,3.7,6.9,4.8,10.5,15.4,1.7,1,1.5,2.8,3.3,16.4,0.633,0.635,0,0.633,0.533,0.627
283,2016-17,23,WAS,NBA,Danuel House,1,0,1,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,,,,,,
284,2016-17,30,BOS,NBA,Al Horford,68,68,2193,6.2,13.1,4.8,9.2,1.4,4,1.8,2.2,1.6,6.1,7.6,5.5,0.9,1.4,1.9,2.3,15.6,0.473,0.524,0.355,0.527,0.8,0.553
285,2016-17,24,UTA,NBA,Rodney Hood,59,55,1593,6.1,15.1,3.6,8.1,2.6,6.9,2,2.6,0.4,4.2,4.6,2.2,0.9,0.2,1.5,3,16.9,0.408,0.44,0.371,0.494,0.783,0.522
286,2016-17,23,PHI,NBA,Richaun Holmes,57,17,1193,6.9,12.4,6.1,10.1,0.8,2.3,2.2,3.1,2.8,6.5,9.4,1.8,1.3,1.7,1.7,4.1,16.9,0.558,0.606,0.351,0.591,0.699,0.611
287,2016-17,22,BRK,NBA,Rondae Hollis-Jefferson,78,50,1761,4.8,11.1,4.5,9.7,0.3,1.4,3.9,5.2,2,7.3,9.2,3.1,1.7,0.9,2.4,3.6,13.8,0.434,0.463,0.224,0.447,0.751,0.517
288,2016-17,27,NYK,NBA,Justin Holiday,82,4,1639,5.1,11.8,3,5.8,2.1,6,1.4,1.8,0.6,4.3,4.9,2.2,1.4,0.7,1.4,2.4,13.8,0.433,0.513,0.355,0.523,0.825,0.549
289,2016-17,26,NOP,NBA,Jrue Holiday,67,61,2190,6.7,14.7,5,10.1,1.6,4.6,2,2.8,0.8,3.6,4.3,8,1.6,0.7,3.2,2.2,16.9,0.454,0.498,0.356,0.51,0.708,0.532
290,2016-17,23,DET,NBA,Darrun Hilliard,39,1,381,4.4,11.9,3.3,7.6,1.1,4.3,2,2.6,0.2,2.9,3.1,3.1,1,0.2,2.6,3.7,12,0.373,0.438,0.261,0.421,0.75,0.459
291,2016-17,25,NOP,NBA,Solomon Hill,80,71,2374,2.8,7.2,1.3,3.2,1.4,4.1,1.6,1.9,0.8,3.9,4.7,2.1,1.1,0.5,1.2,2.8,8.5,0.383,0.428,0.348,0.481,0.805,0.527
292,2016-17,29,MIN,NBA,Jordan Hill,7,0,47,3.8,10,3.8,10,0,0,1.5,1.5,6.1,4.6,10.7,0,0.8,0,3.1,6.9,9.2,0.385,0.385,,0.385,1,0.432
293,2016-17,30,UTA,NBA,George Hill,49,49,1544,6.7,14.1,4.5,8.7,2.2,5.4,3.7,4.6,0.5,3.4,3.9,4.8,1.2,0.3,2,2.7,19.3,0.477,0.523,0.403,0.554,0.801,0.599
294,2016-17,34,HOU,NBA,Nene Hilario,67,8,1198,7.4,11.9,7.3,11.7,0.1,0.3,3.5,5.9,2.9,5.6,8.5,2,1.7,1.2,2.2,4.9,18.3,0.617,0.624,0.333,0.621,0.589,0.63
295,2016-17,23,TOT,NBA,Buddy Hield,82,55,1888,6.2,14.6,3.4,7.4,2.8,7.2,1.2,1.4,0.7,4.5,5.1,2.3,0.7,0.2,1.9,2.2,16.5,0.426,0.461,0.391,0.523,0.842,0.541
296,2016-17,30,TOT,NBA,Roy Hibbert,48,13,682,4.2,7.8,4.2,7.8,0,0,3.2,4,2.9,5.2,8,1.1,0.4,2.4,1.7,5.3,11.7,0.544,0.544,,0.544,0.813,0.614
297,2016-17,21,ORL,NBA,Mario Hezonja,65,2,960,4.4,12.4,2.8,7,1.6,5.4,1.5,1.9,0.7,4.7,5.5,2.3,1.1,0.6,2.2,2.8,11.9,0.355,0.398,0.299,0.42,0.8,0.45
298,2016-17,22,NYK,NBA,Willy Hernangomez,72,22,1324,6.7,12.6,6.6,12.2,0.1,0.4,2.5,3.4,4.6,9,13.6,2.6,1.1,1,2.7,4.1,16,0.529,0.538,0.267,0.533,0.728,0.564
299,2016-17,21,DEN,NBA,Juan Hernangomez,62,9,842,4.3,9.6,2.4,4.7,2,4.8,2.4,3.2,1.8,6.2,8,1.2,1.3,0.5,1.3,2.7,13,0.451,0.495,0.407,0.554,0.75,0.592
300,2016-17,26,MIL,NBA,John Henson,58,39,1123,5.1,9.9,5.1,9.9,0,0,2.4,3.4,2.9,6.5,9.5,1.8,0.9,2.5,1.7,4.8,12.6,0.515,0.516,0,0.515,0.692,0.55
301,2016-17,29,PHI,NBA,Gerald Henderson,72,41,1667,5.1,11.9,3.7,8.2,1.3,3.7,2.9,3.6,0.7,3.3,4,2.4,0.9,0.3,1.3,2.8,14.3,0.423,0.455,0.353,0.478,0.806,0.529
302,2016-17,26,UTA,NBA,Gordon Hayward,73,73,2516,7.8,16.5,5.7,11.2,2.1,5.4,5.2,6.1,0.7,4.9,5.6,3.6,1,0.3,2,1.7,22.9,0.471,0.506,0.398,0.536,0.844,0.595
303,2016-17,28,TOT,NBA,Spencer Hawes,54,1,797,6.1,12.5,4.9,8.9,1.1,3.7,2,2.3,1.7,6.9,8.6,3.7,0.7,1.4,2.2,3.5,15.2,0.484,0.556,0.309,0.529,0.846,0.562
304,2016-17,36,MIA,NBA,Udonis Haslem,16,0,130,3,6.4,3,5.5,0,0.8,2.5,4.2,2.2,7.8,10,1.7,1.7,0.3,2.2,6.1,8.6,0.478,0.55,0,0.478,0.6,0.524
305,2016-17,22,MEM,NBA,Andrew Harrison,72,18,1474,2.9,8.8,1.8,5,1.1,3.8,3.6,4.7,0.6,2.8,3.3,4.8,1.3,0.5,2.1,4.7,10.4,0.325,0.363,0.276,0.385,0.763,0.477
306,2016-17,22,CHO,NBA,Aaron Harrison,5,0,17,0,8.5,0,4.2,0,4.2,2.1,4.2,0,6.4,6.4,6.4,0,0,0,4.2,2.1,0,0,0,0,0.5,0.102
307,2016-17,24,DET,NBA,Tobias Harris,82,48,2567,7.2,14.9,5.6,10.5,1.5,4.4,2.7,3.2,0.9,5,5.8,2,0.8,0.5,1.3,1.9,18.5,0.481,0.537,0.347,0.532,0.841,0.568
308,2016-17,27,DAL,NBA,Manny Harris,4,0,25,4.3,21.6,4.3,18.7,0,2.9,2.9,5.8,4.3,8.6,13,2.9,0,0,2.9,1.4,11.5,0.2,0.231,0,0.2,0.5,0.239
309,2016-17,25,BRK,NBA,Joe Harris,52,11,1138,4.9,11.5,2.2,4.5,2.7,7,1.1,1.6,0.5,4.1,4.7,1.7,0.9,0.3,1.7,3.8,13.5,0.425,0.489,0.385,0.543,0.714,0.558
310,2016-17,22,DEN,NBA,Gary Harris,57,56,1782,6.5,12.9,4.3,7.7,2.2,5.2,2.1,2.7,1,2.6,3.6,3.3,1.4,0.2,1.5,1.9,17.2,0.502,0.558,0.42,0.586,0.776,0.611
311,2016-17,33,DAL,NBA,Devin Harris,65,0,1087,4.5,11.3,2.6,5.4,1.9,5.9,3.5,4.3,0.4,3.8,4.2,4.5,1.4,0.2,1.9,3.3,14.5,0.399,0.476,0.328,0.484,0.829,0.549
312,2016-17,23,HOU,NBA,Montrezl Harrell,58,14,1064,7.6,11.7,7.6,11.4,0,0.2,2.6,4.1,2.7,4.7,7.4,2.2,0.7,1.4,1.5,4.3,17.8,0.652,0.663,0.143,0.654,0.628,0.662
313,2016-17,27,PHI,NBA,Justin Harper,3,0,31,5.8,13.9,3.5,5.8,2.3,8.1,0,0,2.3,3.5,5.8,2.3,0,0,4.6,2.3,13.9,0.417,0.6,0.286,0.5,,0.5
314,2016-17,23,POR,NBA,Maurice Harkless,77,69,2223,5.1,10.1,4,7,1.1,3.1,1.2,2,2,3.5,5.5,1.4,1.4,1.1,1.4,3.5,12.5,0.503,0.572,0.351,0.558,0.621,0.57
315,2016-17,27,HOU,NBA,James Harden,81,81,2947,8.2,18.7,5,9.5,3.2,9.2,9.1,10.8,1.2,6.9,8.1,11.1,1.5,0.5,5.7,2.6,28.8,0.44,0.53,0.347,0.525,0.847,0.613
316,2016-17,24,ATL,NBA,Tim Hardaway,79,30,2154,6.9,15.2,4.4,8.3,2.5,7,2.7,3.6,0.6,3.2,3.7,3,0.9,0.3,1.8,1.7,19.1,0.455,0.537,0.357,0.537,0.766,0.568
317,2016-17,24,DAL,NBA,A.J. Hammons,22,0,163,3.8,9.3,2.7,7.1,1.1,2.2,2,4.4,1.8,6.2,8,0.9,0.2,2.9,2.2,4.6,10.6,0.405,0.375,0.5,0.464,0.45,0.472
318,2016-17,26,BRK,NBA,Justin Hamilton,64,7,1177,5.3,11.6,3.6,6.1,1.7,5.5,1.2,1.6,2.2,5.8,8,1.7,0.9,1.3,1.3,2.8,13.5,0.459,0.598,0.306,0.532,0.75,0.55
319,2016-17,27,LAC,NBA,Blake Griffin,61,61,2076,8.3,16.8,7.6,14.9,0.7,2,5.5,7.3,1.9,6.7,8.6,5.2,1,0.4,2.5,2.7,22.8,0.493,0.514,0.336,0.513,0.76,0.569
320,2016-17,30,ORL,NBA,Jeff Green,69,11,1534,5.2,13.1,3.9,8.6,1.2,4.5,3.4,3.9,0.9,4.1,5,1.9,0.9,0.3,1.8,2.4,15,0.394,0.458,0.275,0.442,0.863,0.505
Rk,Season,Age,Tm,Lg,Player,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
321,2016-17,26,MEM,NBA,JaMychal Green,77,75,2101,4.3,8.6,3.3,6.1,0.9,2.5,2.3,2.9,2.9,6.5,9.3,1.4,0.8,0.6,1.6,4.2,11.8,0.5,0.549,0.379,0.555,0.802,0.601
322,2016-17,31,BOS,NBA,Gerald Green,47,0,538,6.4,15.5,3.7,8.1,2.6,7.4,2.2,2.7,1.1,4.6,5.6,2.2,0.6,0.5,1.7,3.2,17.5,0.409,0.463,0.351,0.494,0.805,0.524
323,2016-17,26,GSW,NBA,Draymond Green,76,76,2471,4,9.5,2.8,5.6,1.2,3.8,2.2,3.1,1.4,7.3,8.7,7.8,2.2,1.5,2.7,3.2,11.3,0.418,0.494,0.308,0.481,0.709,0.522
324,2016-17,29,SAS,NBA,Danny Green,68,68,1807,3.5,8.9,1.2,2.7,2.4,6.2,0.5,0.6,0.6,3.8,4.5,2.5,1.4,1.1,1.5,2.4,9.9,0.392,0.42,0.379,0.523,0.844,0.537
325,2016-17,24,CHI,NBA,Jerian Grant,63,28,1028,4.5,10.5,2.8,5.8,1.7,4.7,2.3,2.6,0.6,3.3,3.9,4.2,1.6,0.3,1.5,3.3,13,0.425,0.473,0.366,0.507,0.89,0.555
326,2016-17,22,TOT,NBA,Jerami Grant,80,4,1531,3.6,7.7,2.6,5,1,2.7,2.1,3.5,0.9,3.9,4.8,1.1,0.8,1.9,1,3.5,10.3,0.463,0.514,0.371,0.529,0.612,0.556
327,2016-17,23,CHO,NBA,Treveon Graham,27,1,189,3.6,7.6,1.9,4.8,1.7,2.9,1.9,2.9,1,3.2,4.2,1.1,1.1,0.2,0.6,3.4,10.9,0.475,0.4,0.6,0.588,0.667,0.612
328,2016-17,32,WAS,NBA,Marcin Gortat,82,82,2556,5.5,9.5,5.5,9.5,0,0,1.5,2.2,3.4,8.6,12,1.7,0.6,0.9,1.7,3,12.4,0.579,0.58,0,0.579,0.648,0.593
329,2016-17,28,HOU,NBA,Eric Gordon,75,15,2323,6.4,15.7,2.6,5.5,3.8,10.2,2.3,2.7,0.4,2.7,3.1,2.9,0.7,0.6,1.9,2.3,18.9,0.406,0.468,0.372,0.527,0.84,0.557
330,2016-17,21,ORL,NBA,Aaron Gordon,80,72,2298,6.2,13.6,5,9.4,1.2,4.2,2.4,3.4,1.8,4.5,6.3,2.3,1,0.6,1.4,2.7,16,0.454,0.528,0.288,0.499,0.719,0.53
331,2016-17,22,TOT,NBA,Archie Goodwin,15,0,214,6.1,11.1,5.2,8.6,0.8,2.5,5.6,7.1,1.2,3.5,4.7,4,0.7,0.8,2.4,1.3,18.5,0.545,0.608,0.333,0.583,0.786,0.651
332,2016-17,24,UTA,NBA,Rudy Gobert,81,81,2744,5.4,8.2,5.4,8.2,0,0,4.1,6.2,4.1,9.5,13.6,1.3,0.6,2.8,1.9,3.2,14.9,0.661,0.662,0,0.661,0.653,0.681
333,2016-17,39,SAS,NBA,Manu Ginobili,69,0,1291,4.8,12.2,2.3,5.9,2.5,6.3,2.4,3,0.8,3.6,4.4,5.1,2.3,0.4,2.7,3.3,14.4,0.39,0.387,0.392,0.491,0.804,0.532
334,2016-17,31,TOT,NBA,Taj Gibson,78,71,1989,6.6,12.8,6.6,12.6,0.1,0.2,2,2.9,2.9,5.9,8.8,1.3,0.7,1.2,1.9,3,15.3,0.515,0.52,0.231,0.517,0.715,0.543
335,2016-17,29,DAL,NBA,Jonathan Gibson,17,0,231,5.5,14.8,3.1,7.8,2.3,7,3.3,4.5,0.2,3.3,3.4,4.1,1.2,0,3.3,3.3,16.5,0.368,0.4,0.333,0.447,0.724,0.492
336,2016-17,22,ORL,NBA,Marcus Georges-Hunt,5,0,48,1.5,5.2,0.7,3.7,0.7,1.5,6.8,7.5,0.7,6,6.8,2.3,0.7,0,1.5,3.7,10.5,0.286,0.2,0.5,0.357,0.9,0.614
337,2016-17,26,IND,NBA,Paul George,75,75,2689,8.3,18,5.7,11.4,2.6,6.6,4.5,5,0.8,5.8,6.6,3.4,1.6,0.4,2.9,2.8,23.8,0.461,0.501,0.393,0.534,0.898,0.587
338,2016-17,29,DEN,NBA,Alonzo Gee,13,0,89,1.2,5.7,1.2,4.4,0,1.2,2,3.6,1.6,4.4,6.1,2.4,2,0.4,1.6,5.7,4.4,0.214,0.273,0,0.214,0.556,0.306
339,2016-17,24,DET,NBA,Michael Gbinije,9,0,32,1.1,11.3,1.1,6.8,0,4.5,2.3,2.3,2.3,1.1,3.4,2.3,0,0,0,2.3,4.5,0.1,0.167,0,0.1,1,0.184
340,2016-17,30,SAC,NBA,Rudy Gay,30,30,1013,7.1,15.7,5.7,11.7,1.5,4,4.2,4.9,1.2,5.5,6.8,2.9,1.6,0.9,2.6,2.8,20,0.455,0.483,0.372,0.502,0.855,0.559
Rk,Season,Age,Tm,Lg,Player,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
341,2016-17,36,SAS,NBA,Pau Gasol,64,39,1627,6.7,13.4,5.5,11.1,1.2,2.3,2.9,4.1,2.4,8.7,11.1,3.3,0.5,1.5,1.8,2.4,17.5,0.502,0.494,0.538,0.548,0.707,0.578
342,2016-17,32,MEM,NBA,Marc Gasol,74,74,2531,7.6,16.5,6.1,12.7,1.5,3.8,4,4.7,0.9,5.7,6.6,4.8,1,1.4,2.4,2.4,20.6,0.459,0.48,0.388,0.503,0.837,0.554
343,2016-17,23,ORL,NBA,Patricio Garino,5,0,43,0,5.9,0,1.7,0,4.2,0,0,0.8,5,5.9,0,0,0,2.5,3.3,0,0,0,0,0,,0
344,2016-17,25,TOT,NBA,Langston Galloway,74,2,1495,5,13.1,2.1,5.7,2.9,7.4,1.2,1.5,0.7,3.1,3.8,2.2,1.1,0.1,1.1,2.3,14.1,0.38,0.367,0.39,0.49,0.797,0.51
345,2016-17,28,DEN,NBA,Danilo Gallinari,63,63,2134,5.7,12.7,3.5,7.2,2.1,5.5,5.9,6.5,0.7,4.8,5.5,2.3,0.7,0.3,1.4,1.6,19.3,0.447,0.491,0.389,0.531,0.902,0.622
346,2016-17,33,CLE,NBA,Channing Frye,74,15,1398,6.1,13.4,2.6,4.8,3.5,8.6,1.6,1.9,1,6.5,7.5,1.2,0.8,1,1.4,3.6,17.4,0.458,0.546,0.409,0.589,0.851,0.612
347,2016-17,26,NOP,NBA,Tim Frazier,65,35,1525,3.8,9.5,2.9,6.5,0.9,3,2.3,3,0.8,3.3,4.1,7.9,1.3,0.1,2.4,3.1,11,0.403,0.446,0.313,0.453,0.76,0.504
348,2016-17,33,BRK,NBA,Randy Foye,69,40,1284,3.3,9.1,1.4,3.4,1.9,5.7,1.5,1.8,0.3,4.1,4.3,3.8,1,0.3,2.2,2.8,10,0.363,0.418,0.33,0.466,0.857,0.506
349,2016-17,24,ORL,NBA,Evan Fournier,68,66,2234,6.6,15,4.5,9.2,2.1,5.8,3.6,4.5,0.7,2.7,3.4,3.3,1.1,0.1,2.3,2.9,18.8,0.439,0.491,0.356,0.508,0.805,0.555
350,2016-17,23,SAS,NBA,Bryn Forbes,36,0,285,4.5,12.5,2.4,5.8,2.1,6.7,0.6,0.8,0.3,2.7,2.9,2.9,0.1,0,1.4,2.5,11.9,0.364,0.413,0.321,0.449,0.833,0.462
351,2016-17,23,DAL,NBA,Dorian Finney-Smith,81,35,1642,2.7,7.3,1.5,3.1,1.2,4.2,1,1.3,1.2,3.7,4.9,1.5,1.1,0.5,1,2.7,7.7,0.372,0.479,0.293,0.456,0.754,0.486
352,2016-17,23,TOT,NBA,Yogi Ferrell,46,29,1197,4.8,11.8,2.8,6.6,2,5.3,2.2,2.7,0.6,2.7,3.3,5.2,1.3,0.3,2.1,2.7,13.9,0.406,0.422,0.386,0.492,0.831,0.533
353,2016-17,32,LAC,NBA,Raymond Felton,80,11,1700,4.7,10.9,3.7,7.8,1,3,1.1,1.4,0.7,3.9,4.6,4,1.4,0.5,1.8,2.6,11.4,0.43,0.473,0.319,0.475,0.781,0.496
354,2016-17,24,CHI,NBA,Cristiano Felicio,66,0,1040,4.4,7.7,4.4,7.7,0,0,2.1,3.2,4.3,6.5,10.8,1.4,0.9,0.6,1.1,3.8,10.9,0.579,0.579,,0.579,0.645,0.603
355,2016-17,21,CLE,NBA,Kay Felder,42,0,386,5.8,14.7,5.1,12.7,0.7,2.1,3.3,4.6,0.3,3.5,3.8,5.4,1.7,0.7,2.8,3.5,15.5,0.392,0.404,0.318,0.415,0.714,0.462
356,2016-17,25,UTA,NBA,Derrick Favors,50,39,1186,6.2,12.7,6.1,12.4,0.1,0.3,2,3.3,2.8,6.5,9.3,1.7,1.4,1.2,1.8,3.1,14.4,0.487,0.491,0.3,0.49,0.615,0.512
357,2016-17,30,SAC,NBA,Jordan Farmar,2,0,35,4.1,12.3,0,3.1,4.1,9.3,0,0,1,2.1,3.1,9.3,2.1,0,3.1,1,12.3,0.333,0,0.444,0.5,,0.5
358,2016-17,27,DEN,NBA,Kenneth Faried,61,34,1296,6.3,11.6,6.3,11.4,0,0.2,3.6,5.2,5.1,7.7,12.8,1.5,1.2,1.1,1.6,3.4,16.3,0.548,0.556,0,0.548,0.693,0.588
359,2016-17,21,UTA,NBA,Dante Exum,66,26,1228,4.5,10.6,3.3,6.3,1.3,4.4,1.7,2.1,0.9,3,3.9,3.3,0.6,0.4,2.3,4.3,12.1,0.427,0.519,0.295,0.488,0.795,0.521
360,2016-17,27,TOT,NBA,Tyreke Evans,40,6,788,6.9,16.9,4.9,11.5,1.9,5.4,3.2,4.2,0.6,5.7,6.3,5.7,1.6,0.4,2.8,2.7,18.8,0.405,0.429,0.356,0.462,0.75,0.501
Rk,Season,Age,Tm,Lg,Player,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
361,2016-17,22,TOT,NBA,Tyler Ennis,53,2,588,5.5,12.7,3.9,8.4,1.7,4.3,1.3,1.5,0.6,2.2,2.8,5.3,1.5,0.1,2.8,3.6,14,0.433,0.457,0.386,0.498,0.84,0.521
