,GROUP_SET,GROUP_VALUE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,EFG_PCT,BLKA,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,EFG_PCT_RANK,BLKA_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,CFID,CFPARAMS,PID
0,Assisted Shot,Assisted,234,234,1.0,1,1,1.0,1.002,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,203089
1,Assisted Shot,Unassisted,53,53,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,46,Unassisted,203089
0,Assisted Shot,Assisted,21,21,1.0,13,13,1.0,1.31,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1627823
1,Assisted Shot,Unassisted,8,8,1.0,1,1,1.0,1.063,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,1627823
0,Assisted Shot,Assisted,63,63,1.0,5,5,1.0,1.04,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,1626195
1,Assisted Shot,Unassisted,28,28,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,46,Unassisted,1626195
0,Assisted Shot,Assisted,183,183,1.0,79,79,1.0,1.216,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1626209
1,Assisted Shot,Unassisted,90,90,1.0,11,11,1.0,1.061,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,1626209
0,Assisted Shot,Assisted,27,27,1.0,2,2,1.0,1.037,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,1628439
1,Assisted Shot,Unassisted,6,6,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,46,Unassisted,1628439
0,Assisted Shot,Assisted,242,242,1.0,136,136,1.0,1.281,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1627741
1,Assisted Shot,Unassisted,174,174,1.0,40,40,1.0,1.115,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,1627741
0,Assisted Shot,Assisted,107,107,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,2403
1,Assisted Shot,Unassisted,29,29,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,1,1,1,1,1,2,1,1,1,2,1,46,Unassisted,2403
0,Assisted Shot,Assisted,112,112,1.0,64,64,1.0,1.286,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,201588
1,Assisted Shot,Unassisted,124,124,1.0,21,21,1.0,1.085,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,201588
0,Assisted Shot,Assisted,6,6,1.0,4,4,1.0,1.333,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,203524
1,Assisted Shot,Unassisted,5,5,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,46,Unassisted,203524
0,Assisted Shot,Assisted,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,1626199
1,Assisted Shot,Unassisted,4,4,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,2,1,1,1,2,1,46,Unassisted,1626199
0,Assisted Shot,Assisted,255,255,1.0,85,85,1.0,1.167,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,201950
1,Assisted Shot,Unassisted,360,360,1.0,35,35,1.0,1.049,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,201950
0,Assisted Shot,Assisted,245,245,1.0,154,154,1.0,1.314,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,203200
1,Assisted Shot,Unassisted,45,45,1.0,7,7,1.0,1.078,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,203200
0,Assisted Shot,Assisted,12,12,1.0,9,9,1.0,1.375,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,204066
1,Assisted Shot,Unassisted,5,5,1.0,2,2,1.0,1.2,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,204066
0,Assisted Shot,Assisted,195,195,1.0,13,13,1.0,1.033,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,1626178
1,Assisted Shot,Unassisted,147,147,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,46,Unassisted,1626178
0,Assisted Shot,Assisted,105,105,1.0,4,4,1.0,1.019,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,1626158
1,Assisted Shot,Unassisted,30,30,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,46,Unassisted,1626158
0,Assisted Shot,Assisted,165,165,1.0,93,93,1.0,1.282,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,203918
1,Assisted Shot,Unassisted,157,157,1.0,34,34,1.0,1.108,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,203918
0,Assisted Shot,Assisted,247,247,1.0,92,92,1.0,1.186,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,201143
1,Assisted Shot,Unassisted,121,121,1.0,5,5,1.0,1.021,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,201143
0,Assisted Shot,Assisted,34,34,1.0,13,13,1.0,1.191,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1627863
1,Assisted Shot,Unassisted,22,22,1.0,2,2,1.0,1.045,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,1627863
0,Assisted Shot,Assisted,288,288,1.0,1,1,1.0,1.002,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,2730
1,Assisted Shot,Unassisted,218,218,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,46,Unassisted,2730
0,Assisted Shot,Assisted,48,48,1.0,33,33,1.0,1.344,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,203962
1,Assisted Shot,Unassisted,12,12,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,46,Unassisted,203962
0,Assisted Shot,Assisted,3,3,1.0,1,1,1.0,1.167,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,2,2,1,2,1,1,2,1,2,1,2,46,Assisted,1626154
1,Assisted Shot,Unassisted,4,4,1.0,2,2,1.0,1.25,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,1,1,1,1,1,2,1,2,1,2,1,46,Unassisted,1626154
0,Assisted Shot,Assisted,3,3,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,46,Assisted,1626205
0,Assisted Shot,Assisted,292,292,1.0,102,102,1.0,1.175,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,201586
1,Assisted Shot,Unassisted,87,87,1.0,5,5,1.0,1.029,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,201586
0,Assisted Shot,Assisted,96,96,1.0,28,28,1.0,1.146,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,2738
1,Assisted Shot,Unassisted,52,52,1.0,5,5,1.0,1.048,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,2738
0,Assisted Shot,Assisted,228,228,1.0,88,88,1.0,1.193,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,101141
1,Assisted Shot,Unassisted,49,49,1.0,3,3,1.0,1.031,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,101141
0,Assisted Shot,Assisted,220,220,1.0,173,173,1.0,1.393,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,204060
1,Assisted Shot,Unassisted,115,115,1.0,31,31,1.0,1.135,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,204060
0,Assisted Shot,Assisted,8,8,1.0,5,5,1.0,1.313,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,46,Assisted,201281
0,Assisted Shot,Assisted,154,154,1.0,39,39,1.0,1.127,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1627742
1,Assisted Shot,Unassisted,204,204,1.0,2,2,1.0,1.005,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,1627742
0,Assisted Shot,Assisted,185,185,1.0,88,88,1.0,1.238,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,202681
1,Assisted Shot,Unassisted,349,349,1.0,78,78,1.0,1.112,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,202681
0,Assisted Shot,Assisted,42,42,1.0,16,16,1.0,1.19,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,1628371
1,Assisted Shot,Unassisted,13,13,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,46,Unassisted,1628371
0,Assisted Shot,Assisted,56,56,1.0,9,9,1.0,1.08,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,1628411
1,Assisted Shot,Unassisted,37,37,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,46,Unassisted,1628411
0,Assisted Shot,Assisted,47,47,1.0,15,15,1.0,1.16,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,101127
1,Assisted Shot,Unassisted,142,142,1.0,10,10,1.0,1.035,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,101127
0,Assisted Shot,Assisted,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,2,2,1,2,2,2,2,1,1,2,1,2,1,2,46,Assisted,1628935
1,Assisted Shot,Unassisted,2,2,1.0,1,1,1.0,1.25,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,1,1,1,1,1,2,1,1,1,2,1,46,Unassisted,1628935
0,Assisted Shot,Assisted,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,2,2,1,2,2,2,2,1,1,2,1,2,1,2,46,Assisted,1627743
1,Assisted Shot,Unassisted,6,6,1.0,1,1,1.0,1.083,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,1,1,1,1,1,2,1,1,1,2,1,46,Unassisted,1627743
0,Assisted Shot,Assisted,172,172,1.0,52,52,1.0,1.151,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1628367
1,Assisted Shot,Unassisted,217,217,1.0,5,5,1.0,1.012,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,1628367
0,Assisted Shot,Assisted,148,148,1.0,57,57,1.0,1.193,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,1628382
1,Assisted Shot,Unassisted,37,37,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,46,Unassisted,1628382
0,Assisted Shot,Assisted,47,47,1.0,30,30,1.0,1.319,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,202704
1,Assisted Shot,Unassisted,199,199,1.0,22,22,1.0,1.055,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,202704
0,Assisted Shot,Assisted,266,266,1.0,53,53,1.0,1.1,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,2,2,1,1,1,1,2,1,2,1,2,46,Assisted,2544
1,Assisted Shot,Unassisted,591,591,1.0,96,96,1.0,1.081,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,1,1,1,2,1,2,1,2,1,2,1,46,Unassisted,2544
0,Assisted Shot,Assisted,15,15,1.0,7,7,1.0,1.233,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,2,2,1,1,1,1,2,1,2,1,2,46,Assisted,1628455
1,Assisted Shot,Unassisted,108,108,1.0,19,19,1.0,1.088,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,1,1,1,2,1,2,1,2,1,2,1,46,Unassisted,1628455
0,Assisted Shot,Assisted,66,66,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,2744
1,Assisted Shot,Unassisted,45,45,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,1,1,1,1,1,2,1,1,1,2,1,46,Unassisted,2744
0,Assisted Shot,Assisted,6,6,1.0,1,1,1.0,1.083,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,2210
1,Assisted Shot,Unassisted,6,6,1.0,1,1,1.0,1.083,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,1,1,1,1,1,2,1,2,1,2,1,46,Unassisted,2210
0,Assisted Shot,Assisted,10,10,1.0,6,6,1.0,1.3,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,201943
1,Assisted Shot,Unassisted,17,17,1.0,3,3,1.0,1.088,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,201943
0,Assisted Shot,Assisted,130,130,1.0,65,65,1.0,1.25,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,201973
1,Assisted Shot,Unassisted,29,29,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,46,Unassisted,201973
0,Assisted Shot,Assisted,95,95,1.0,10,10,1.0,1.053,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,101161
1,Assisted Shot,Unassisted,45,45,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,46,Unassisted,101161
0,Assisted Shot,Assisted,13,13,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,1627744
1,Assisted Shot,Unassisted,7,7,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,1,1,1,1,1,2,1,1,1,2,1,46,Unassisted,1627744
0,Assisted Shot,Assisted,16,16,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,1626177
1,Assisted Shot,Unassisted,6,6,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,1,1,1,1,1,2,1,1,1,2,1,46,Unassisted,1626177
0,Assisted Shot,Assisted,156,156,1.0,52,52,1.0,1.167,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,201949
1,Assisted Shot,Unassisted,153,153,1.0,5,5,1.0,1.016,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,201949
0,Assisted Shot,Assisted,63,63,1.0,39,39,1.0,1.31,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,2207
1,Assisted Shot,Unassisted,83,83,1.0,1,1,1.0,1.006,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,2207
0,Assisted Shot,Assisted,6,6,1.0,4,4,1.0,1.333,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,204179
1,Assisted Shot,Unassisted,3,3,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,46,Unassisted,204179
0,Assisted Shot,Assisted,118,118,1.0,65,65,1.0,1.275,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1626169
1,Assisted Shot,Unassisted,92,92,1.0,2,2,1.0,1.011,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,1626169
0,Assisted Shot,Assisted,214,214,1.0,113,113,1.0,1.264,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,204020
1,Assisted Shot,Unassisted,95,95,1.0,6,6,1.0,1.032,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,204020
0,Assisted Shot,Assisted,122,122,1.0,54,54,1.0,1.221,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,202325
1,Assisted Shot,Unassisted,28,28,1.0,6,6,1.0,1.107,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,202325
0,Assisted Shot,Assisted,313,313,1.0,99,99,1.0,1.158,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,203999
1,Assisted Shot,Unassisted,191,191,1.0,12,12,1.0,1.031,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,203999
0,Assisted Shot,Assisted,9,9,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,1627745
1,Assisted Shot,Unassisted,2,2,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,1,1,1,1,1,2,1,1,1,2,1,46,Unassisted,1627745
0,Assisted Shot,Assisted,14,14,1.0,7,7,1.0,1.25,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1627883
1,Assisted Shot,Unassisted,12,12,1.0,3,3,1.0,1.125,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,1627883
0,Assisted Shot,Assisted,82,82,1.0,42,42,1.0,1.256,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1626145
1,Assisted Shot,Unassisted,68,68,1.0,3,3,1.0,1.022,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,1626145
0,Assisted Shot,Assisted,8,8,1.0,3,3,1.0,1.188,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,1627884
1,Assisted Shot,Unassisted,13,13,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,2,2,2,2,1,2,1,2,1,2,1,46,Unassisted,1627884
0,Assisted Shot,Assisted,248,248,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,201599
1,Assisted Shot,Unassisted,125,125,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,1,1,1,1,1,2,1,1,1,2,1,46,Unassisted,201599
0,Assisted Shot,Assisted,112,112,1.0,61,61,1.0,1.272,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,202709
1,Assisted Shot,Unassisted,144,144,1.0,6,6,1.0,1.021,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,202709
0,Assisted Shot,Assisted,208,208,1.0,103,103,1.0,1.248,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1626163
1,Assisted Shot,Unassisted,99,99,1.0,1,1,1.0,1.005,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,1626163
0,Assisted Shot,Assisted,207,207,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,202683
1,Assisted Shot,Unassisted,215,215,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,2,1,1,1,2,1,46,Unassisted,202683
0,Assisted Shot,Assisted,145,145,1.0,79,79,1.0,1.272,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1628379
1,Assisted Shot,Unassisted,61,61,1.0,2,2,1.0,1.016,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,1628379
0,Assisted Shot,Assisted,190,190,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,203077
1,Assisted Shot,Unassisted,92,92,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,1,1,1,1,1,2,1,1,1,2,1,46,Unassisted,203077
0,Assisted Shot,Assisted,65,65,1.0,35,35,1.0,1.269,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,203930
1,Assisted Shot,Unassisted,45,45,1.0,11,11,1.0,1.122,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,203930
0,Assisted Shot,Assisted,128,128,1.0,40,40,1.0,1.156,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,1628467
1,Assisted Shot,Unassisted,23,23,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,46,Unassisted,1628467
0,Assisted Shot,Assisted,6,6,1.0,5,5,1.0,1.417,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,1627788
1,Assisted Shot,Unassisted,2,2,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,46,Unassisted,1627788
0,Assisted Shot,Assisted,44,44,1.0,27,27,1.0,1.307,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1628436
1,Assisted Shot,Unassisted,5,5,1.0,1,1,1.0,1.1,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,1628436
0,Assisted Shot,Assisted,215,215,1.0,160,160,1.0,1.372,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,2594
1,Assisted Shot,Unassisted,7,7,1.0,4,4,1.0,1.286,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,2594
0,Assisted Shot,Assisted,153,153,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,201585
1,Assisted Shot,Unassisted,69,69,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,1,1,1,1,1,2,1,1,1,2,1,46,Unassisted,201585
