,GROUP_SET,GROUP_VALUE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,EFG_PCT,BLKA,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,EFG_PCT_RANK,BLKA_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,CFID,CFPARAMS,PID
1,Shot Area,In The Paint (Non-RA),17,49,0.347,0,0,0.0,0.347,6,0.765,0.235,0.0,0.0,0.765,0.235,3,3,3,5,5,5,6,6,2,2,5,3,4,3,49,In The Paint (Non-RA),203476
2,Shot Area,Mid-Range,84,168,0.5,1,1,1.0,0.503,1,0.904,0.096,1.0,0.0,0.905,0.095,1,1,2,4,4,1,2,5,1,3,1,3,2,5,49,Mid-Range,203476
3,Shot Area,Left Corner 3,9,31,0.29,9,31,0.29,0.435,0,0.0,0.0,1.0,0.0,1.0,0.0,4,4,6,1,1,4,5,1,4,4,1,3,1,6,49,Left Corner 3,203476
4,Shot Area,Right Corner 3,5,17,0.294,5,17,0.294,0.441,0,0.0,0.0,0.8,0.2,0.8,0.2,5,5,5,2,2,3,4,1,4,4,3,2,3,4,49,Right Corner 3,203476
5,Shot Area,Above the Break 3,4,12,0.333,4,12,0.333,0.5,0,0.0,0.0,0.75,0.25,0.75,0.25,6,6,4,3,3,2,3,1,4,4,4,1,5,2,49,Above the Break 3,203476
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,5,5,5,7,1,4,4,5,3,7,6,49,Backcourt,203476
0,Shot Area,Restricted Area,120,211,0.569,0,0,0.0,0.569,30,0.158,0.842,0.0,0.0,0.158,0.842,2,2,1,3,5,3,2,7,1,3,3,3,3,3,49,Restricted Area,203915
1,Shot Area,In The Paint (Non-RA),39,118,0.331,0,0,0.0,0.331,16,0.128,0.872,0.0,0.0,0.128,0.872,3,3,3,3,5,3,4,6,2,2,3,3,4,2,49,In The Paint (Non-RA),203915
2,Shot Area,Mid-Range,24,76,0.316,0,0,0.0,0.316,4,0.083,0.917,0.0,0.0,0.083,0.917,4,4,5,3,5,3,5,5,3,1,3,3,5,1,49,Mid-Range,203915
3,Shot Area,Left Corner 3,0,10,0.0,0,10,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6,3,3,3,6,1,4,4,3,3,6,6,49,Left Corner 3,203915
4,Shot Area,Right Corner 3,14,33,0.424,14,33,0.424,0.636,0,0.0,0.0,0.929,0.071,0.929,0.071,5,5,2,2,2,1,1,1,4,4,1,2,1,5,49,Right Corner 3,203915
5,Shot Area,Above the Break 3,127,389,0.326,127,389,0.326,0.49,2,0.0,0.0,0.559,0.441,0.559,0.441,1,1,4,1,1,2,3,4,4,4,2,1,2,4,49,Above the Break 3,203915
6,Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,6,3,4,3,6,1,4,4,3,3,6,6,49,Backcourt,203915
0,Shot Area,Restricted Area,40,78,0.513,0,0,0.0,0.513,12,0.5,0.5,0.0,0.0,0.5,0.5,2,2,1,4,5,4,3,7,1,3,4,3,4,3,49,Restricted Area,1628416
1,Shot Area,In The Paint (Non-RA),7,39,0.179,0,0,0.0,0.179,9,0.143,0.857,0.0,0.0,0.143,0.857,4,4,6,4,5,4,6,6,3,1,4,3,6,1,49,In The Paint (Non-RA),1628416
2,Shot Area,Mid-Range,25,66,0.379,0,0,0.0,0.379,5,0.44,0.56,0.0,0.0,0.44,0.56,3,3,3,4,5,4,5,5,2,2,4,3,5,2,49,Mid-Range,1628416
3,Shot Area,Left Corner 3,5,18,0.278,5,18,0.278,0.417,0,0.0,0.0,1.0,0.0,1.0,0.0,6,5,5,3,2,3,4,1,4,4,1,3,1,6,49,Left Corner 3,1628416
4,Shot Area,Right Corner 3,6,13,0.462,6,13,0.462,0.692,1,0.0,0.0,0.833,0.167,0.833,0.167,5,6,2,2,3,1,1,4,4,4,2,2,2,5,49,Right Corner 3,1628416
5,Shot Area,Above the Break 3,61,165,0.37,61,165,0.37,0.555,0,0.0,0.0,0.803,0.197,0.803,0.197,1,1,4,1,1,2,2,1,4,4,3,1,3,4,49,Above the Break 3,1628416
6,Shot Area,Backcourt,0,3,0.0,0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,3,7,6,49,Backcourt,1628416
0,Shot Area,Restricted Area,21,36,0.583,0,0,0.0,0.583,2,0.619,0.381,0.0,0.0,0.619,0.381,1,3,2,4,5,4,2,7,2,2,4,1,5,2,49,Restricted Area,1628422
1,Shot Area,In The Paint (Non-RA),8,14,0.571,0,0,0.0,0.571,0,0.5,0.5,0.0,0.0,0.5,0.5,4,4,3,4,5,4,3,1,3,1,4,1,6,1,49,In The Paint (Non-RA),1628422
2,Shot Area,Mid-Range,21,43,0.488,0,0,0.0,0.488,1,0.714,0.286,0.0,0.0,0.714,0.286,1,2,4,4,5,4,5,5,1,3,4,1,4,3,49,Mid-Range,1628422
3,Shot Area,Left Corner 3,2,12,0.167,2,12,0.167,0.25,0,0.0,0.0,1.0,0.0,1.0,0.0,6,5,6,3,2,3,6,1,4,4,1,1,1,4,49,Left Corner 3,1628422
4,Shot Area,Right Corner 3,3,4,0.75,3,4,0.75,1.125,0,0.0,0.0,1.0,0.0,1.0,0.0,5,6,1,2,3,1,1,1,4,4,1,1,1,4,49,Right Corner 3,1628422
5,Shot Area,Above the Break 3,17,51,0.333,17,51,0.333,0.5,1,0.0,0.0,1.0,0.0,1.0,0.0,3,1,5,1,1,2,4,5,4,4,1,1,1,4,49,Above the Break 3,1628422
6,Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,1,7,4,49,Backcourt,1628422
0,Shot Area,Restricted Area,5,13,0.385,0,0,0.0,0.385,3,0.2,0.8,0.0,0.0,0.2,0.8,1,2,2,3,4,3,3,7,1,2,3,1,3,2,49,Restricted Area,1628495
1,Shot Area,In The Paint (Non-RA),4,10,0.4,0,0,0.0,0.4,2,0.0,1.0,0.0,0.0,0.0,1.0,2,3,1,3,4,3,2,6,2,1,3,1,4,1,49,In The Paint (Non-RA),1628495
2,Shot Area,Mid-Range,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,5,3,4,3,5,1,2,3,3,1,4,3,49,Mid-Range,1628495
3,Shot Area,Left Corner 3,1,3,0.333,1,3,0.333,0.5,0,0.0,0.0,1.0,0.0,1.0,0.0,4,4,3,2,2,1,1,1,2,3,1,1,1,3,49,Left Corner 3,1628495
4,Shot Area,Right Corner 3,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,5,3,3,3,5,1,2,3,3,1,4,3,49,Right Corner 3,1628495
5,Shot Area,Above the Break 3,3,19,0.158,3,19,0.158,0.237,0,0.0,0.0,1.0,0.0,1.0,0.0,3,1,4,1,1,2,4,1,2,3,1,1,1,3,49,Above the Break 3,1628495
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,5,3,4,3,5,1,2,3,3,1,4,3,49,Backcourt,1628495
0,Shot Area,Restricted Area,1,1,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49,Restricted Area,1628408
1,Shot Area,In The Paint (Non-RA),0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,1,1,1,2,1,1,2,1,1,1,2,49,In The Paint (Non-RA),1628408
2,Shot Area,Mid-Range,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2,1,1,1,2,1,1,2,1,1,1,2,49,Mid-Range,1628408
3,Shot Area,Left Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,1,1,1,2,1,1,2,1,1,1,2,49,Left Corner 3,1628408
4,Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,1,1,1,2,1,1,2,1,1,1,2,49,Right Corner 3,1628408
5,Shot Area,Above the Break 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,1,1,1,2,1,1,2,1,1,1,2,49,Above the Break 3,1628408
0,Shot Area,Restricted Area,196,332,0.59,0,0,0.0,0.59,28,0.357,0.643,0.0,0.0,0.357,0.643,1,1,1,4,6,4,1,7,1,3,4,2,4,3,49,Restricted Area,201609
1,Shot Area,In The Paint (Non-RA),90,208,0.433,0,0,0.0,0.433,17,0.156,0.844,0.0,0.0,0.156,0.844,3,4,2,4,6,4,5,6,3,1,4,2,6,1,49,In The Paint (Non-RA),201609
2,Shot Area,Mid-Range,87,236,0.369,0,1,0.0,0.369,5,0.207,0.793,0.0,0.0,0.207,0.793,4,3,5,4,5,4,6,5,2,2,4,2,5,2,49,Mid-Range,201609
3,Shot Area,Left Corner 3,11,30,0.367,11,30,0.367,0.55,1,0.0,0.0,1.0,0.0,1.0,0.0,5,5,6,2,2,3,4,3,4,4,1,2,1,5,49,Left Corner 3,201609
4,Shot Area,Right Corner 3,9,24,0.375,9,24,0.375,0.563,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,3,3,3,1,2,1,4,4,1,2,1,5,49,Right Corner 3,201609
5,Shot Area,Above the Break 3,91,243,0.374,91,243,0.374,0.562,1,0.0,0.0,0.736,0.264,0.736,0.264,2,2,4,1,1,2,3,3,4,4,3,1,3,4,49,Above the Break 3,201609
6,Shot Area,Backcourt,0,2,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,49,Backcourt,201609
0,Shot Area,Restricted Area,2,4,0.5,0,0,0.0,0.5,0,0.0,1.0,0.0,0.0,0.0,1.0,1,3,2,3,4,3,2,1,1,1,3,1,3,1,49,Restricted Area,203580
1,Shot Area,In The Paint (Non-RA),0,3,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,5,3,4,3,5,1,1,3,3,1,3,3,49,In The Paint (Non-RA),203580
2,Shot Area,Mid-Range,2,8,0.25,0,0,0.0,0.25,0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,4,3,4,3,4,1,1,1,3,1,3,1,49,Mid-Range,203580
3,Shot Area,Left Corner 3,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,5,3,2,3,5,1,1,3,3,1,3,3,49,Left Corner 3,203580
4,Shot Area,Right Corner 3,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,4,5,1,2,2,1,1,1,1,3,1,1,1,3,49,Right Corner 3,203580
5,Shot Area,Above the Break 3,2,7,0.286,2,7,0.286,0.429,0,0.0,0.0,1.0,0.0,1.0,0.0,1,2,3,1,1,2,3,1,1,3,1,1,1,3,49,Above the Break 3,203580
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,5,3,4,3,5,1,1,3,3,1,3,3,49,Backcourt,203580
0,Shot Area,Restricted Area,396,629,0.63,0,0,0.0,0.63,33,0.53,0.47,0.0,0.0,0.53,0.47,1,1,1,1,3,1,1,7,3,1,1,1,3,1,49,Restricted Area,203083
1,Shot Area,In The Paint (Non-RA),62,216,0.287,0,0,0.0,0.287,26,0.613,0.387,0.0,0.0,0.613,0.387,2,2,3,1,3,1,3,6,2,2,1,1,2,2,49,In The Paint (Non-RA),203083
2,Shot Area,Mid-Range,8,25,0.32,0,0,0.0,0.32,1,0.75,0.25,0.0,0.0,0.75,0.25,3,3,2,1,3,1,2,5,1,3,1,1,1,3,49,Mid-Range,203083
3,Shot Area,Left Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,4,1,3,1,4,1,4,4,1,1,4,4,49,Left Corner 3,203083
4,Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,4,1,3,1,4,1,4,4,1,1,4,4,49,Right Corner 3,203083
5,Shot Area,Above the Break 3,0,7,0.0,0,7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,1,1,1,4,1,4,4,1,1,4,4,49,Above the Break 3,203083
6,Shot Area,Backcourt,0,4,0.0,0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,4,1,2,1,4,1,4,4,1,1,4,4,49,Backcourt,203083
0,Shot Area,Restricted Area,14,24,0.583,0,0,0.0,0.583,3,0.857,0.143,0.0,0.0,0.857,0.143,2,2,1,4,4,4,3,7,1,3,4,1,4,3,49,Restricted Area,201162
1,Shot Area,In The Paint (Non-RA),1,3,0.333,0,0,0.0,0.333,2,0.0,1.0,0.0,0.0,0.0,1.0,5,5,4,4,4,4,5,6,3,1,4,1,6,1,49,In The Paint (Non-RA),201162
2,Shot Area,Mid-Range,4,15,0.267,0,0,0.0,0.267,0,0.75,0.25,0.0,0.0,0.75,0.25,4,4,6,4,4,4,6,1,2,2,4,1,5,2,49,Mid-Range,201162
3,Shot Area,Left Corner 3,1,2,0.5,1,2,0.5,0.75,0,0.0,0.0,1.0,0.0,1.0,0.0,5,6,2,3,3,1,1,1,3,4,1,1,1,4,49,Left Corner 3,201162
4,Shot Area,Right Corner 3,8,16,0.5,8,16,0.5,0.75,0,0.0,0.0,1.0,0.0,1.0,0.0,3,3,2,2,2,1,1,1,3,4,1,1,1,4,49,Right Corner 3,201162
5,Shot Area,Above the Break 3,20,62,0.323,20,62,0.323,0.484,0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,5,1,1,3,4,1,3,4,1,1,1,4,49,Above the Break 3,201162
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,3,4,4,1,6,4,49,Backcourt,201162
0,Shot Area,Restricted Area,102,194,0.526,0,0,0.0,0.526,21,0.196,0.804,0.0,0.0,0.196,0.804,1,2,2,4,5,4,2,7,2,2,4,3,5,2,49,Restricted Area,1627739
1,Shot Area,In The Paint (Non-RA),56,140,0.4,0,0,0.0,0.4,13,0.089,0.911,0.0,0.0,0.089,0.911,3,3,4,4,5,4,5,6,3,1,4,3,6,1,49,In The Paint (Non-RA),1627739
2,Shot Area,Mid-Range,85,198,0.429,0,0,0.0,0.429,0,0.2,0.8,0.0,0.0,0.2,0.8,2,1,3,4,5,4,4,1,1,3,4,3,4,3,49,Mid-Range,1627739
3,Shot Area,Left Corner 3,2,10,0.2,2,10,0.2,0.3,0,0.0,0.0,1.0,0.0,1.0,0.0,6,5,6,3,2,3,6,1,4,4,1,3,1,6,49,Left Corner 3,1627739
4,Shot Area,Right Corner 3,5,9,0.556,5,9,0.556,0.833,0,0.0,0.0,0.8,0.2,0.8,0.2,5,6,1,2,3,1,1,1,4,4,2,2,2,5,49,Right Corner 3,1627739
5,Shot Area,Above the Break 3,36,114,0.316,36,114,0.316,0.474,2,0.0,0.0,0.583,0.417,0.583,0.417,4,4,5,1,1,2,3,5,4,4,3,1,3,4,49,Above the Break 3,1627739
6,Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,3,7,6,49,Backcourt,1627739
0,Shot Area,Restricted Area,176,245,0.718,0,0,0.0,0.718,19,0.625,0.375,0.0,0.0,0.625,0.375,2,3,1,4,5,4,3,7,1,3,4,2,4,3,49,Restricted Area,201142
1,Shot Area,In The Paint (Non-RA),87,171,0.509,0,0,0.0,0.509,9,0.368,0.632,0.0,0.0,0.368,0.632,4,4,4,4,5,4,5,5,3,1,4,2,6,1,49,In The Paint (Non-RA),201142
2,Shot Area,Mid-Range,194,393,0.494,0,0,0.0,0.494,9,0.418,0.582,0.0,0.0,0.418,0.582,1,1,5,4,5,4,6,5,2,2,4,2,5,2,49,Mid-Range,201142
3,Shot Area,Left Corner 3,11,20,0.55,11,20,0.55,0.825,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,2,2,2,1,1,1,4,4,1,2,1,5,49,Left Corner 3,201142
4,Shot Area,Right Corner 3,11,20,0.55,11,20,0.55,0.825,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,2,2,2,1,1,1,4,4,1,2,1,5,49,Right Corner 3,201142
5,Shot Area,Above the Break 3,151,370,0.408,151,370,0.408,0.612,1,0.0,0.0,0.642,0.358,0.642,0.358,3,2,6,1,1,3,4,4,4,4,3,1,3,4,49,Above the Break 3,201142
6,Shot Area,Backcourt,0,3,0.0,0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,49,Backcourt,201142
0,Shot Area,Restricted Area,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,1,2,1,1,1,1,1,1,1,1,1,49,Restricted Area,204067
1,Shot Area,In The Paint (Non-RA),0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,1,2,1,1,1,1,1,1,1,1,1,49,In The Paint (Non-RA),204067
2,Shot Area,Mid-Range,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,1,2,1,1,1,1,1,1,1,1,1,49,Mid-Range,204067
3,Shot Area,Left Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,1,2,1,1,1,1,1,1,1,1,1,49,Left Corner 3,204067
4,Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,1,2,1,1,1,1,1,1,1,1,1,49,Right Corner 3,204067
5,Shot Area,Above the Break 3,0,2,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49,Above the Break 3,204067
0,Shot Area,Restricted Area,19,28,0.679,0,0,0.0,0.679,2,0.526,0.474,0.0,0.0,0.526,0.474,1,3,1,3,4,3,1,7,1,3,3,1,3,3,49,Restricted Area,1627740
1,Shot Area,In The Paint (Non-RA),9,38,0.237,0,0,0.0,0.237,0,0.333,0.667,0.0,0.0,0.333,0.667,3,2,5,3,4,3,5,1,3,1,3,1,5,1,49,In The Paint (Non-RA),1627740
2,Shot Area,Mid-Range,5,20,0.25,0,0,0.0,0.25,0,0.4,0.6,0.0,0.0,0.4,0.6,4,4,4,3,4,3,4,1,2,2,3,1,4,2,49,Mid-Range,1627740
3,Shot Area,Left Corner 3,4,10,0.4,4,10,0.4,0.6,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,2,2,2,1,2,1,4,4,1,1,1,4,49,Left Corner 3,1627740
4,Shot Area,Right Corner 3,0,3,0.0,0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6,3,3,3,6,1,4,4,3,1,6,4,49,Right Corner 3,1627740
5,Shot Area,Above the Break 3,16,47,0.34,16,47,0.34,0.511,0,0.0,0.0,1.0,0.0,1.0,0.0,2,1,3,1,1,2,3,1,4,4,1,1,1,4,49,Above the Break 3,1627740
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,6,3,4,3,6,1,4,4,3,1,6,4,49,Backcourt,1627740
0,Shot Area,Restricted Area,38,61,0.623,0,0,0.0,0.623,9,0.684,0.316,0.0,0.0,0.684,0.316,2,3,1,4,5,4,3,7,1,3,4,3,4,3,49,Restricted Area,201961
1,Shot Area,In The Paint (Non-RA),2,14,0.143,0,0,0.0,0.143,1,0.0,1.0,0.0,0.0,0.0,1.0,6,6,6,4,5,4,6,3,3,1,4,3,6,1,49,In The Paint (Non-RA),201961
2,Shot Area,Mid-Range,18,46,0.391,0,0,0.0,0.391,1,0.667,0.333,0.0,0.0,0.667,0.333,5,5,4,4,5,4,5,3,2,2,4,3,5,2,49,Mid-Range,201961
3,Shot Area,Left Corner 3,29,60,0.483,29,60,0.483,0.725,1,0.0,0.0,0.966,0.034,0.966,0.034,4,4,2,3,3,1,1,3,3,4,2,2,2,5,49,Left Corner 3,201961
4,Shot Area,Right Corner 3,33,69,0.478,33,69,0.478,0.717,0,0.0,0.0,1.0,0.0,1.0,0.0,3,2,3,2,2,2,2,1,3,4,1,3,1,6,49,Right Corner 3,201961
5,Shot Area,Above the Break 3,165,449,0.367,165,449,0.367,0.551,2,0.0,0.0,0.933,0.067,0.933,0.067,1,1,5,1,1,3,4,6,3,4,3,1,3,4,49,Above the Break 3,201961
6,Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,3,4,4,3,6,6,49,Backcourt,201961
0,Shot Area,Restricted Area,238,344,0.692,0,0,0.0,0.692,35,0.588,0.412,0.0,0.0,0.588,0.412,1,1,1,4,4,4,1,7,1,3,4,2,4,3,49,Restricted Area,203954
1,Shot Area,In The Paint (Non-RA),77,205,0.376,0,0,0.0,0.376,30,0.299,0.701,0.0,0.0,0.299,0.701,3,3,3,4,4,4,5,6,2,2,4,2,5,2,49,In The Paint (Non-RA),203954
2,Shot Area,Mid-Range,129,293,0.44,0,0,0.0,0.44,8,0.248,0.752,0.0,0.0,0.248,0.752,2,2,2,4,4,4,4,5,3,1,4,2,6,1,49,Mid-Range,203954
3,Shot Area,Left Corner 3,3,8,0.375,3,8,0.375,0.563,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,4,2,2,1,2,1,4,4,1,2,1,5,49,Left Corner 3,203954
4,Shot Area,Right Corner 3,1,5,0.2,1,5,0.2,0.3,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,6,3,3,3,6,1,4,4,1,2,1,5,49,Right Corner 3,203954
5,Shot Area,Above the Break 3,62,201,0.308,62,201,0.308,0.463,1,0.0,0.0,0.919,0.081,0.919,0.081,4,4,5,1,1,2,3,4,4,4,3,1,3,4,49,Above the Break 3,203954
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,49,Backcourt,203954
0,Shot Area,Restricted Area,56,103,0.544,0,0,0.0,0.544,17,0.304,0.696,0.0,0.0,0.304,0.696,1,1,2,4,5,4,3,7,3,1,4,3,6,1,49,Restricted Area,203898
1,Shot Area,In The Paint (Non-RA),11,32,0.344,0,0,0.0,0.344,2,0.455,0.545,0.0,0.0,0.455,0.545,3,4,5,4,5,4,5,6,1,3,4,3,4,3,49,In The Paint (Non-RA),203898
2,Shot Area,Mid-Range,13,33,0.394,0,0,0.0,0.394,0,0.308,0.692,0.0,0.0,0.308,0.692,2,3,4,4,5,4,4,1,2,2,4,3,5,2,49,Mid-Range,203898
3,Shot Area,Left Corner 3,3,6,0.5,3,6,0.5,0.75,0,0.0,0.0,0.667,0.333,0.667,0.333,5,5,3,2,2,2,2,1,4,4,2,2,2,5,49,Left Corner 3,203898
4,Shot Area,Right Corner 3,3,4,0.75,3,4,0.75,1.125,0,0.0,0.0,1.0,0.0,1.0,0.0,5,6,1,2,3,1,1,1,4,4,1,3,1,6,49,Right Corner 3,203898
5,Shot Area,Above the Break 3,8,44,0.182,8,44,0.182,0.273,1,0.0,0.0,0.625,0.375,0.625,0.375,4,2,6,1,1,3,6,5,4,4,3,1,3,4,49,Above the Break 3,203898
6,Shot Area,Backcourt,0,2,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,3,7,6,49,Backcourt,203898
0,Shot Area,Restricted Area,100,155,0.645,0,0,0.0,0.645,18,0.72,0.28,0.0,0.0,0.72,0.28,1,1,1,5,5,5,1,7,1,3,5,1,4,3,49,Restricted Area,203516
1,Shot Area,In The Paint (Non-RA),11,32,0.344,0,0,0.0,0.344,4,0.545,0.455,0.0,0.0,0.545,0.455,4,4,4,5,5,5,6,6,3,1,5,1,6,1,49,In The Paint (Non-RA),203516
2,Shot Area,Mid-Range,21,45,0.467,1,1,1.0,0.478,0,0.65,0.35,1.0,0.0,0.667,0.333,3,3,2,4,4,1,4,1,2,2,1,1,5,2,49,Mid-Range,203516
3,Shot Area,Left Corner 3,11,29,0.379,11,29,0.379,0.569,0,0.0,0.0,1.0,0.0,1.0,0.0,4,5,3,2,2,2,2,1,4,4,1,1,1,4,49,Left Corner 3,203516
4,Shot Area,Right Corner 3,7,24,0.292,7,24,0.292,0.438,1,0.0,0.0,1.0,0.0,1.0,0.0,6,6,6,3,3,4,5,4,4,4,1,1,1,4,49,Right Corner 3,203516
5,Shot Area,Above the Break 3,32,99,0.323,32,99,0.323,0.485,1,0.0,0.0,1.0,0.0,1.0,0.0,2,2,5,1,1,3,3,4,4,4,1,1,1,4,49,Above the Break 3,203516
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,5,5,5,7,1,4,4,5,1,7,4,49,Backcourt,203516
0,Shot Area,Restricted Area,35,83,0.422,0,0,0.0,0.422,17,0.429,0.571,0.0,0.0,0.429,0.571,1,1,1,4,5,4,2,7,2,2,4,2,5,2,49,Restricted Area,1628393
1,Shot Area,In The Paint (Non-RA),19,50,0.38,0,0,0.0,0.38,6,0.211,0.789,0.0,0.0,0.211,0.789,3,3,2,4,5,4,4,6,3,1,4,2,6,1,49,In The Paint (Non-RA),1628393
2,Shot Area,Mid-Range,20,66,0.303,0,0,0.0,0.303,2,0.5,0.5,0.0,0.0,0.5,0.5,2,2,4,4,5,4,5,5,1,3,4,2,4,3,49,Mid-Range,1628393
3,Shot Area,Left Corner 3,3,11,0.273,3,11,0.273,0.409,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,5,2,2,2,3,1,4,4,1,2,1,5,49,Left Corner 3,1628393
4,Shot Area,Right Corner 3,1,5,0.2,1,5,0.2,0.3,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,6,3,3,3,6,1,4,4,1,2,1,5,49,Right Corner 3,1628393
5,Shot Area,Above the Break 3,11,35,0.314,11,35,0.314,0.471,0,0.0,0.0,0.636,0.364,0.636,0.364,4,4,3,1,1,1,1,1,4,4,3,1,3,4,49,Above the Break 3,1628393
6,Shot Area,Backcourt,0,3,0.0,0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,49,Backcourt,1628393
0,Shot Area,Restricted Area,1,1,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49,Restricted Area,202379
1,Shot Area,In The Paint (Non-RA),0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,1,1,2,1,1,2,1,1,1,2,49,In The Paint (Non-RA),202379
