,GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PIE,FGM,FGA,FGM_PG,FGA_PG,FG_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,USG_PCT_RANK,PACE_RANK,PIE_RANK,FGM_RANK,FGA_RANK,FGM_PG_RANK,FGA_PG_RANK,FG_PCT_RANK,CFID,CFPARAMS,PID
0,Overall,2017-18,75,42,33,0.56,15.1,106.5,106.3,0.3,0.036,1.12,7.7,0.024,0.092,0.056,6.9,0.54,0.567,0.129,98.51,0.048,115,291,1.5,3.9,0.395,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203518
1,Overall,2017-18,70,26,44,0.371,19.4,105.2,108.1,-2.9,0.061,0.95,11.2,0.032,0.172,0.102,11.8,0.496,0.525,0.146,100.03,0.057,130,365,1.9,5.2,0.356,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203112
2,Overall,2017-18,76,43,33,0.566,32.7,109.8,104.8,5.0,0.051,0.69,8.4,0.162,0.138,0.15,12.1,0.629,0.63,0.162,100.33,0.109,448,712,5.9,9.4,0.629,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203500
3,Overall,2017-18,69,34,35,0.493,19.8,102.1,102.1,0.0,0.115,1.53,17.2,0.098,0.22,0.159,11.3,0.512,0.57,0.162,96.4,0.111,174,340,2.5,4.9,0.512,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628389
4,Overall,2017-18,53,16,37,0.302,12.9,100.9,106.4,-5.5,0.066,1.43,13.4,0.007,0.096,0.053,9.4,0.485,0.516,0.13,98.31,0.042,65,162,1.2,3.1,0.401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201167
5,Overall,2017-18,21,14,7,0.667,2.3,111.4,113.0,-1.6,0.081,3.0,13.9,0.061,0.316,0.172,4.6,0.333,0.34,0.161,98.43,0.028,5,15,0.2,0.7,0.333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,202332
6,Overall,2017-18,75,45,30,0.6,33.4,107.8,102.1,5.7,0.111,1.37,8.5,0.108,0.174,0.141,6.2,0.52,0.57,0.294,95.64,0.159,687,1347,9.2,18.0,0.51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,200746
7,Overall,2017-18,72,25,47,0.347,20.0,104.0,107.6,-3.6,0.055,0.6,8.3,0.107,0.178,0.142,13.8,0.596,0.636,0.165,100.27,0.108,234,397,3.3,5.5,0.589,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628386
8,Overall,2017-18,18,9,9,0.5,6.0,95.2,102.5,-7.3,0.167,1.33,25.6,0.038,0.074,0.055,19.2,0.273,0.366,0.141,98.26,0.006,6,22,0.3,1.2,0.273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628443
9,Overall,2017-18,22,12,10,0.545,12.4,105.2,103.7,1.6,0.051,0.47,7.0,0.085,0.103,0.094,14.8,0.505,0.514,0.191,102.96,0.036,44,91,2.0,4.1,0.484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,2754
10,Overall,2017-18,69,40,29,0.58,30.0,107.9,103.5,4.4,0.056,1.06,10.8,0.05,0.222,0.136,10.1,0.503,0.522,0.146,99.67,0.09,230,582,3.3,8.4,0.395,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,202329
11,Overall,2017-18,38,27,11,0.711,13.7,100.2,105.7,-5.5,0.078,1.56,9.6,0.053,0.137,0.096,6.2,0.515,0.54,0.198,100.7,0.087,87,202,2.3,5.3,0.431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1626147
12,Overall,2017-18,74,41,33,0.554,26.7,106.0,101.4,4.6,0.146,2.15,25.3,0.047,0.177,0.111,11.8,0.549,0.582,0.136,96.74,0.111,231,438,3.1,5.9,0.527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203937
13,Overall,2017-18,66,52,14,0.788,26.1,112.6,106.5,6.1,0.05,1.43,9.6,0.061,0.156,0.108,6.7,0.568,0.592,0.143,100.22,0.077,207,480,3.1,7.3,0.431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201583
14,Overall,2017-18,11,5,6,0.455,2.7,110.8,134.1,-23.3,0.0,0.0,0.0,0.161,0.143,0.153,14.7,0.444,0.558,0.189,98.71,0.109,4,9,0.4,0.8,0.444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628387
15,Overall,2017-18,75,39,36,0.52,36.7,108.8,105.4,3.5,0.237,1.62,15.9,0.067,0.249,0.159,9.8,0.545,0.598,0.312,98.38,0.186,742,1402,9.9,18.7,0.529,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203507
16,Overall,2017-18,78,46,32,0.59,32.1,109.7,105.7,4.0,0.061,1.04,7.1,0.028,0.178,0.1,6.8,0.476,0.503,0.226,100.32,0.086,472,1168,6.1,15.0,0.404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,2546
17,Overall,2017-18,74,51,23,0.689,20.0,112.4,102.2,10.2,0.049,1.22,11.6,0.035,0.1,0.069,9.5,0.577,0.587,0.124,100.23,0.056,163,346,2.2,4.7,0.471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628384
18,Overall,2017-18,24,6,18,0.25,12.7,99.0,103.8,-4.8,0.161,2.69,38.2,0.003,0.085,0.043,14.2,0.524,0.55,0.081,100.1,0.057,17,41,0.7,1.7,0.415,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627853
19,Overall,2017-18,67,51,16,0.761,33.9,112.1,104.3,7.8,0.066,2.02,12.4,0.016,0.13,0.073,6.1,0.542,0.567,0.143,100.42,0.077,268,651,4.0,9.7,0.412,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,2772
20,Overall,2017-18,19,12,7,0.632,7.4,100.6,112.8,-12.2,0.101,0.6,12.4,0.025,0.097,0.061,20.7,0.553,0.559,0.199,102.46,0.039,22,47,1.2,2.5,0.468,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201589
21,Overall,2017-18,15,4,11,0.267,18.6,101.3,105.1,-3.9,0.098,2.25,16.3,0.015,0.135,0.073,7.3,0.443,0.457,0.145,97.88,0.062,31,79,2.1,5.3,0.392,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628503
22,Overall,2017-18,18,7,11,0.389,10.1,105.5,112.1,-6.6,0.02,0.33,7.6,0.059,0.239,0.151,22.7,0.409,0.397,0.091,99.81,0.027,9,22,0.5,1.2,0.409,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201600
23,Overall,2017-18,75,23,52,0.307,23.5,101.5,105.5,-4.0,0.251,2.33,27.8,0.018,0.082,0.05,11.9,0.557,0.615,0.186,100.51,0.107,244,540,3.3,7.2,0.452,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201571
24,Overall,2017-18,50,15,35,0.3,14.3,106.0,108.7,-2.7,0.064,1.63,11.3,0.011,0.14,0.076,6.9,0.563,0.576,0.151,99.78,0.068,91,215,1.8,4.3,0.423,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,202337
25,Overall,2017-18,53,25,28,0.472,13.5,105.2,103.9,1.3,0.077,1.65,14.4,0.006,0.176,0.09,8.7,0.404,0.431,0.137,101.55,0.058,72,192,1.4,3.6,0.375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628407
26,Overall,2017-18,29,12,17,0.414,13.3,108.2,104.0,4.2,0.161,2.61,34.7,0.016,0.075,0.046,13.3,0.432,0.504,0.103,98.08,0.058,20,59,0.7,2.0,0.339,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627758
27,Overall,2017-18,7,4,3,0.571,11.5,106.1,101.9,4.2,0.093,1.25,14.5,0.016,0.103,0.061,11.6,0.762,0.748,0.167,97.79,0.094,14,21,2.0,3.0,0.667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627735
28,Overall,2017-18,52,24,28,0.462,34.2,103.4,104.1,-0.6,0.288,2.76,34.0,0.04,0.17,0.105,12.3,0.44,0.444,0.172,104.22,0.098,203,564,3.9,10.8,0.36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628366
29,Overall,2017-18,69,23,46,0.333,23.2,107.0,108.3,-1.3,0.426,3.03,33.1,0.011,0.132,0.071,10.9,0.522,0.545,0.249,97.46,0.133,303,690,4.4,10.0,0.439,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,200826
30,Overall,2017-18,77,24,53,0.312,34.2,102.7,108.7,-6.0,0.101,1.29,9.4,0.031,0.172,0.098,7.3,0.494,0.539,0.253,97.63,0.114,537,1208,7.0,15.7,0.445,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203084
31,Overall,2017-18,81,46,35,0.568,33.1,109.1,108.5,0.7,0.185,2.22,20.6,0.029,0.141,0.085,9.3,0.528,0.562,0.206,99.37,0.109,465,1028,5.7,12.7,0.452,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203115
32,Overall,2017-18,64,27,37,0.422,31.0,107.7,107.7,0.0,0.255,2.66,29.4,0.031,0.137,0.084,11.0,0.486,0.523,0.182,101.62,0.104,270,650,4.2,10.2,0.415,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201587
33,Overall,2017-18,39,21,18,0.538,23.7,102.3,105.7,-3.4,0.085,1.17,14.2,0.018,0.076,0.047,12.1,0.519,0.546,0.15,102.85,0.047,109,262,2.8,6.7,0.416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201573
34,Overall,2017-18,81,54,27,0.667,18.3,103.9,97.0,7.0,0.095,1.16,14.2,0.097,0.216,0.158,12.2,0.474,0.502,0.17,97.22,0.087,210,446,2.6,5.5,0.471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203382
35,Overall,2017-18,65,19,46,0.292,27.5,103.7,107.4,-3.7,0.199,1.45,19.8,0.016,0.139,0.078,13.7,0.5,0.547,0.227,100.21,0.099,284,676,4.4,10.4,0.42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203145
36,Overall,2017-18,82,43,39,0.524,36.3,107.6,105.3,2.3,0.206,1.74,16.7,0.024,0.112,0.069,9.6,0.527,0.564,0.277,98.74,0.125,683,1484,8.3,18.1,0.46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203078
37,Overall,2017-18,62,34,28,0.548,9.4,106.3,107.3,-1.1,0.077,1.29,12.5,0.026,0.107,0.066,9.7,0.489,0.509,0.159,100.98,0.06,73,178,1.2,2.9,0.41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627736
38,Overall,2017-18,74,24,50,0.324,22.3,105.3,110.8,-5.5,0.122,0.86,10.8,0.065,0.214,0.139,12.5,0.528,0.556,0.266,99.46,0.122,409,807,5.5,10.9,0.507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201563
39,Overall,2017-18,80,39,41,0.488,24.3,105.3,107.2,-1.9,0.115,1.57,13.7,0.011,0.076,0.043,8.7,0.539,0.581,0.204,100.88,0.093,337,764,4.2,9.6,0.441,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201158
40,Overall,2017-18,57,43,14,0.754,14.2,115.0,103.0,11.9,0.166,2.0,28.5,0.091,0.181,0.141,14.3,0.627,0.641,0.139,101.57,0.111,116,185,2.0,3.2,0.627,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628395
41,Overall,2017-18,26,8,18,0.308,17.5,101.5,105.3,-3.8,0.166,1.04,20.5,0.02,0.164,0.091,19.7,0.457,0.477,0.186,100.37,0.063,53,128,2.0,4.9,0.414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627761
42,Overall,2017-18,82,21,61,0.256,25.2,99.5,110.7,-11.2,0.089,1.16,17.4,0.02,0.167,0.093,15.0,0.508,0.524,0.128,102.82,0.058,187,484,2.3,5.9,0.386,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627733
43,Overall,2017-18,77,43,34,0.558,14.1,105.3,101.6,3.7,0.102,2.06,14.9,0.019,0.138,0.079,7.2,0.568,0.588,0.175,97.63,0.092,161,366,2.1,4.8,0.44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,202722
44,Overall,2017-18,11,5,6,0.455,30.3,109.9,105.4,4.5,0.15,1.28,17.4,0.051,0.1,0.075,13.6,0.504,0.53,0.2,96.15,0.077,48,119,4.4,10.8,0.403,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201976
45,Overall,2017-18,42,14,28,0.333,13.8,104.6,104.5,0.1,0.088,1.62,16.4,0.131,0.219,0.174,10.1,0.54,0.582,0.133,97.09,0.109,68,126,1.6,3.0,0.54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203920
46,Overall,2017-18,13,8,5,0.615,8.8,113.3,102.3,11.0,0.099,1.0,16.8,0.057,0.111,0.086,16.8,0.635,0.615,0.15,98.41,0.076,15,26,1.2,2.0,0.577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628444
47,Overall,2017-18,82,25,57,0.305,18.2,97.2,110.4,-13.2,0.07,0.79,11.6,0.102,0.241,0.17,14.7,0.52,0.556,0.15,98.73,0.098,183,352,2.2,4.3,0.52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,202687
48,Overall,2017-18,67,38,29,0.567,20.5,108.4,108.0,0.4,0.088,1.65,16.3,0.043,0.184,0.113,9.8,0.563,0.581,0.143,99.08,0.082,171,371,2.6,5.5,0.461,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,202357
49,Overall,2017-18,51,40,11,0.784,10.5,98.5,104.8,-6.3,0.042,0.37,6.4,0.125,0.208,0.166,17.3,0.594,0.582,0.154,100.93,0.073,75,127,1.5,2.5,0.591,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,204028
50,Overall,2017-18,19,3,16,0.158,16.5,106.6,109.4,-2.8,0.096,1.82,10.5,0.013,0.1,0.055,5.8,0.423,0.471,0.236,99.96,0.064,53,143,2.8,7.5,0.371,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628469
51,Overall,2017-18,74,40,34,0.541,31.4,109.8,106.7,3.1,0.246,1.71,21.6,0.026,0.113,0.071,12.6,0.536,0.582,0.258,99.53,0.125,468,989,6.3,13.4,0.473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,202339
52,Overall,2017-18,5,1,4,0.2,9.0,103.9,88.0,15.9,0.086,1.0,25.3,0.0,0.026,0.014,25.3,0.2,0.255,0.085,100.77,-0.014,1,5,0.2,1.0,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203505
53,Overall,2017-18,78,26,52,0.333,27.9,101.8,110.8,-9.0,0.183,2.06,21.4,0.016,0.107,0.059,10.4,0.529,0.556,0.196,97.35,0.087,344,772,4.4,9.9,0.446,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203992
54,Overall,2017-18,80,47,33,0.588,30.8,106.7,104.3,2.4,0.071,1.12,10.2,0.014,0.108,0.061,9.1,0.565,0.605,0.191,98.49,0.091,404,852,5.1,10.7,0.474,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,202711
55,Overall,2017-18,23,7,16,0.304,9.4,94.2,99.7,-5.5,0.099,0.79,25.1,0.116,0.251,0.181,31.7,0.68,0.696,0.086,102.33,0.081,17,25,0.7,1.1,0.68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,101106
56,Overall,2017-18,6,3,3,0.5,6.3,80.7,98.5,-17.7,0.0,0.0,0.0,0.158,0.133,0.147,18.8,0.5,0.521,0.119,98.27,0.07,3,6,0.5,1.0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627762
57,Overall,2017-18,54,16,38,0.296,34.5,101.5,111.6,-10.1,0.233,1.3,15.4,0.015,0.126,0.07,11.8,0.501,0.561,0.309,104.68,0.123,455,1054,8.4,19.5,0.432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1626164
58,Overall,2017-18,68,36,32,0.529,17.0,106.2,106.6,-0.4,0.106,1.39,15.6,0.11,0.195,0.152,11.2,0.528,0.557,0.165,100.58,0.1,177,343,2.6,5.0,0.516,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,202344
59,Overall,2017-18,1,1,0,1.0,1.3,0.0,106.4,-106.4,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,70.72,0.0,0,1,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628449
60,Overall,2017-18,46,22,24,0.478,31.2,103.2,107.0,-3.8,0.105,0.93,11.0,0.016,0.076,0.045,11.8,0.474,0.496,0.233,98.7,0.06,259,625,5.6,13.6,0.414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,202340
61,Overall,2017-18,9,6,3,0.667,3.2,103.5,97.5,6.0,0.056,0.0,7.8,0.111,0.28,0.18,0.0,0.273,0.337,0.175,99.33,0.088,3,11,0.3,1.2,0.273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628396
62,Overall,2017-18,72,32,40,0.444,16.8,105.9,108.4,-2.5,0.073,1.33,13.8,0.037,0.1,0.068,10.4,0.498,0.534,0.139,103.56,0.059,142,316,2.0,4.4,0.449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201147
63,Overall,2017-18,48,25,23,0.521,29.9,107.1,107.5,-0.4,0.165,2.3,20.0,0.019,0.112,0.065,8.7,0.547,0.578,0.193,97.85,0.094,244,503,5.1,10.5,0.485,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627763
64,Overall,2017-18,32,19,13,0.594,5.9,102.2,119.1,-16.9,0.161,1.82,19.1,0.04,0.064,0.051,10.5,0.486,0.508,0.201,97.59,0.044,28,69,0.9,2.2,0.406,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201166
65,Overall,2017-18,82,22,60,0.268,28.7,101.5,106.9,-5.3,0.092,1.09,12.2,0.024,0.104,0.063,11.2,0.501,0.531,0.188,96.57,0.063,340,772,4.1,9.4,0.44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628415
66,Overall,2017-18,7,2,5,0.286,27.5,112.4,115.7,-3.4,0.205,1.56,16.3,0.047,0.087,0.066,10.4,0.593,0.629,0.281,99.26,0.147,51,102,7.3,14.6,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,202705
67,Overall,2017-18,1,0,1,0.0,3.7,135.1,93.4,41.8,0.333,0.0,50.0,0.0,0.0,0.0,0.0,1.5,1.5,0.113,119.06,0.229,1,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1626148
68,Overall,2017-18,20,17,3,0.85,5.7,94.1,115.5,-21.4,0.19,1.22,13.9,0.0,0.07,0.033,11.4,0.422,0.425,0.259,101.12,0.039,19,58,1.0,2.9,0.328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201628
69,Overall,2017-18,70,47,23,0.671,30.7,107.4,100.3,7.1,0.081,0.92,10.0,0.035,0.139,0.088,10.8,0.54,0.562,0.212,98.8,0.089,373,803,5.3,11.5,0.465,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627759
70,Overall,2017-18,14,9,5,0.643,9.9,106.0,88.9,17.1,0.125,4.33,25.6,0.01,0.11,0.065,5.9,0.441,0.459,0.128,95.28,0.076,14,34,1.0,2.4,0.412,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203485
71,Overall,2017-18,4,4,0,1.0,7.9,94.1,121.9,-27.8,0.105,1.0,18.2,0.036,0.121,0.082,18.2,0.357,0.357,0.137,95.35,-0.013,2,7,0.5,1.8,0.286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203900
72,Overall,2017-18,54,26,28,0.481,14.4,102.8,103.7,-0.9,0.049,1.0,9.4,0.039,0.17,0.104,9.4,0.478,0.503,0.139,98.36,0.063,82,205,1.5,3.8,0.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628425
73,Overall,2017-18,4,0,4,0.0,2.5,114.3,40.5,73.8,0.0,0.0,0.0,0.0,0.231,0.167,0.0,0.0,0.0,0.087,100.84,0.041,0,2,0.0,0.5,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627852
74,Overall,2017-18,15,7,8,0.467,4.8,103.2,106.4,-3.3,0.128,3.0,18.2,0.045,0.226,0.132,6.1,0.405,0.441,0.167,99.77,0.075,8,21,0.5,1.4,0.381,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628418
75,Overall,2017-18,62,32,30,0.516,27.9,106.3,105.6,0.7,0.081,2.02,13.4,0.016,0.081,0.048,6.6,0.603,0.615,0.155,99.55,0.084,267,546,4.3,8.8,0.489,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203493
76,Overall,2017-18,36,10,26,0.278,21.8,110.4,114.2,-3.8,0.329,3.95,27.3,0.018,0.085,0.051,6.9,0.552,0.563,0.253,99.5,0.129,193,384,5.4,10.7,0.503,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203504
77,Overall,2017-18,64,37,27,0.578,16.5,106.1,105.8,0.3,0.104,1.12,11.2,0.021,0.189,0.105,10.1,0.467,0.527,0.229,97.02,0.101,170,414,2.7,6.5,0.411,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,202692
78,Overall,2017-18,59,37,22,0.627,36.7,113.3,105.1,8.3,0.204,2.67,19.1,0.043,0.126,0.084,7.2,0.512,0.59,0.251,96.92,0.151,437,921,7.4,15.6,0.474,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,202710
79,Overall,2017-18,29,10,19,0.345,14.7,102.5,100.7,1.9,0.24,1.51,18.8,0.032,0.076,0.054,12.4,0.452,0.498,0.274,96.43,0.084,82,198,2.8,6.8,0.414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,202779
80,Overall,2017-18,12,4,8,0.333,8.8,101.1,94.8,6.2,0.056,1.0,9.6,0.07,0.179,0.12,9.6,0.339,0.386,0.16,95.79,0.052,9,31,0.8,2.6,0.29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203998
81,Overall,2017-18,57,33,24,0.579,16.0,111.8,108.7,3.2,0.175,2.93,32.9,0.018,0.087,0.053,11.3,0.624,0.643,0.12,96.68,0.067,93,185,1.6,3.2,0.503,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,101181
82,Overall,2017-18,74,31,43,0.419,33.2,105.0,106.0,-1.0,0.093,1.67,14.2,0.026,0.142,0.084,8.5,0.526,0.561,0.169,102.76,0.092,340,798,4.6,10.8,0.426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203484
